V1,movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating,Cluster
10076,33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,3
10077,33312,"Cocoanuts, The (1929)",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.76068376068376,8
10078,33316,"Bridge, The (Brücke, Die) (1959)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.45833333333333,9
10079,33318,In the Time of the Butterflies (2001),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.875,3
10080,33321,Road House (1948),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.025,2
10081,33328,Dark Eyes (Oci ciornie) (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0625,1
10082,33330,Edges of the Lord (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.18181818181818,9
10083,33340,Kids Return (Kizzu ritân) (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.734375,3
10084,33342,"Fearless Freaks, The (2005)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.63636363636364,8
10085,33358,Off the Map (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.68238993710692,1
10086,33363,Unconscious (Inconscientes) (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.625,5
10087,33376,"Tesseract, The (2003)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.9375,3
10088,33380,25 Watts (2001),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.72222222222222,1
10089,33389,"Hiding Place, The (1975)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.33333333333333,9
10090,33393,"Keys of the Kingdom, The (1944)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.71428571428571,3
10091,33397,300 Miles to Heaven (300 Mil do Nieba) (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1875,3
10092,33401,"Adventurer, The (1917)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,1
10093,33410,Crackerjack (2002),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46153846153846,1
10094,33415,Solino (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,1
10095,33421,Dear Wendy (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3558282208589,3
10096,33424,"List of Adrian Messenger, The (1963)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.3,5
10097,33426,9 Souls (Nain souruzu) (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.25,3
10098,33435,Los Angeles Plays Itself (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.79545454545455,6
10099,33437,Unleashed (Danny the Dog) (2005),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.51702898550725,3
10100,33443,"Red Squirrel, The (Ardilla roja, La) (1993)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.54166666666667,5
10101,33445,Martín (Hache) (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3125,3
10102,33451,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.78195488721805,1
10103,33454,Léolo (1992),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.62234042553192,1
10104,33463,DuckTales: The Movie - Treasure of the Lost Lamp (1990),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.33510638297872,10
10105,33480,Babes in Arms (1939),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.30769230769231,8
10106,33487,Samaritan Girl (Samaria) (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.55952380952381,3
10107,33493,Star Wars: Episode III - Revenge of the Sith (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.46582134438755,7
10108,33495,Kicking & Screaming (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65077319587629,1
10109,33499,Monster-in-Law (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.72713414634146,1
10110,33507,Agatha (1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.28571428571429,5
10111,33524,Death Takes a Holiday (1934),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.78571428571429,4
10112,33533,Vodka Lemon (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03571428571429,1
10113,33539,Deep Blue (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4364406779661,6
10114,33555,"Invisible Woman, The (1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.6875,7
10115,33558,"Snow Walker, The (2003)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.61274509803922,3
10116,33564,Divorce - Italian Style (Divorzio all'italiana) (1961),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82122905027933,1
10117,33567,Carefree (1938),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.425,8
10118,33581,Bad Boy (Dawg) (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,1
10119,33585,9 Songs (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.83273381294964,3
10120,33587,"Uninvited, The (1944)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3.28571428571429,5
10121,33592,Bad Guy (Nabbeun namja) (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.64942528735632,3
10122,33603,Simon (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.77272727272727,1
10123,33608,December 7th (1943),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.625,9
10124,33610,Bataan (1943),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.25,9
10125,33615,Madagascar (2005),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3652720889409,10
10126,33621,Somersault (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51415094339623,3
10127,33624,11 Harrowhouse (1974),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22222222222222,1
10128,33629,Airborne (1993),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
10129,33639,Mad Hot Ballroom (2005),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.875,10
10130,33641,Tell Them Who You Are (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.125,6
10131,33644,Dominion: Prequel to the Exorcist (2005),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.27016129032258,3
10132,33646,"Longest Yard, The (2005)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.12550771730301,1
10133,33649,Saving Face (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.71477663230241,1
10134,33655,Most Wanted (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
10135,33660,Cinderella Man (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.88723653395785,3
10136,33669,"Sisterhood of the Traveling Pants, The (2005)",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.37990196078431,1
10137,33672,Lords of Dogtown (2005),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.48333333333333,1
10138,33675,After You (Après vous...) (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.37634408602151,1
10139,33677,Rock School (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.43287037037037,6
10140,33679,Mr. & Mrs. Smith (2005),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.25615837993048,1
10141,33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.85275080906149,10
10142,33683,High Tension (Haute tension) (Switchblade Romance) (2003),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.3752417794971,3
10143,33685,"Honeymooners, The (2005)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00862068965517,1
10144,33688,Parineeta (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.3974358974359,8
10145,33709,Toto le héros (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.80434782608696,3
10146,33722,Ladies in Lavender (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.52666666666667,1
10147,33725,It's All Gone Pete Tong (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.56995884773663,8
10148,33737,Daybreak (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2.84375,7
10149,33743,When Trumpets Fade (1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.96875,9
10150,33750,Innocent Voices (Voces inocentes) (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.63157894736842,9
10151,33755,Godzilla vs. Biollante (Gojira vs. Biorante) (1989),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.83333333333333,7
10152,33760,Anna and the King of Siam (1946),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.40909090909091,3
10153,33762,Dirty Filthy Love (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.8,3
10154,33767,Good Neighbor Sam (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,1
10155,33779,Eddie Izzard: Dress to Kill (1999),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03365384615385,1
10156,33781,Quo Vadis (1951),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.33552631578947,3
10157,33790,"Captain's Paradise, The (1953)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,1
10158,33794,Batman Begins (2005),0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.97075350529808,3
10159,33799,Aragami (2003),0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4
10160,33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,4
10161,33808,Kings & Queen (Rois et reine) (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.68518518518519,1
10162,33815,"Perfect Man, The (2005)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.90575916230367,1
10163,33817,My Summer of Love (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.42307692307692,3
10164,33819,Heights (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.46232876712329,3
10165,33821,"Deal, The (2005)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,3
10166,33823,"Bridge of San Luis Rey, The (2004)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.64285714285714,3
10167,33826,Saint Ralph (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.60160427807487,1
10168,33830,Herbie: Fully Loaded (2005),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.51041666666667,1
10169,33832,Yes (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.23728813559322,3
10170,33834,Land of the Dead (2005),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.24292845257903,3
10171,33836,Bewitched (2005),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.61006517016655,4
10172,33838,Rize (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.53448275862069,6
10173,33844,Exiles (Exils) (2004),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
10174,33847,Home Movie (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.26923076923077,6
10175,33852,Becky Sharp (1935),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.5,9
10176,33861,Danger: Diabolik (Diabolik) (1968),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.25,3
10177,33863,"Trail of the Lonesome Pine, The (1936)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,3
10178,33880,Me and You and Everyone We Know (2005),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7906976744186,1
10179,33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.68934911242604,1
10180,33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.54778554778555,3
10181,33898,Happily Ever After (Ils se marièrent et eurent beaucoup d'enfants) (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.11111111111111,1
10182,33901,Satan's Little Helper (2004),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.9,1
10183,33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.83590534979424,1
10184,33905,Somebody Up There Likes Me (1956),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.40196078431373,3
10185,33912,"Unmarried Woman, An (1978)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.40425531914894,1
10186,33914,"Racket, The (1951)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.33333333333333,2
10187,33917,"Member of the Wedding, The (1952)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.41666666666667,3
10188,33919,Coronado (2003),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9
10189,33921,Retrogade (2004),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,7
10190,33928,Trekkies 2 (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.58333333333333,6
10191,33930,Man with the Screaming Brain (2005),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.75806451612903,7
10192,33933,Ulzana's Raid (1972),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3
10193,33940,Rabbit Test (1978),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
10194,33945,"New Land, The (Nybyggarna) (1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3
10195,33956,"Adventures of Mark Twain, The (1944)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0625,3
10196,33958,Bordertown (1935),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
10197,33966,Cop and ½ (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91121495327103,1
10198,33970,Equinox (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.1,5
10199,33972,Father's Little Dividend (1951),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.88888888888889,1
10200,33974,For Pete's Sake (1974),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,1
10201,33988,Twenty Bucks (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2037037037037,1
10202,33994,Silent Witness (Do Not Disturb) (1999),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
10203,33998,Deceived (1991),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.95238095238095,3
10204,34002,Room Service (1938),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,1
10205,34004,Desert Saints (2002),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.125,3
10206,34008,Caterina in the Big City (Caterina va in città) (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.65,3
10207,34016,My Friends (Amici miei) (1975),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,1
10208,34018,At the Circus (1939),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.37349397590361,8
10209,34026,"Outfit, The (1973)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.3125,3
10210,34032,Modigliani (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1,3
10211,34039,Broadway Melody of 1940 (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,8
10212,34045,"I Inside, The (2004)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.14583333333333,4
10213,34048,War of the Worlds (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.15628872366791,7
10214,34051,My Brilliant Career (1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.42682926829268,3
10215,34057,Godzilla vs. Hedorah (Gojira tai Hedorâ) (Godzilla vs. The Smog Monster) (1971),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,7
10216,34063,Gambit (1966),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4758064516129,1
10217,34065,Billion Dollar Brain (1967),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.03636363636364,3
10218,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.73466526463372,6
10219,34076,Right Now (À tout de suite) (2004),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2.8,3
10220,34099,Julian Po (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
10221,34111,"God Who Wasn't There, The (2005)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.38235294117647,6
10222,34129,Rebound (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22972972972973,1
10223,34135,Bonjour Monsieur Shlomi (Ha-Kochavim Shel Shlomi) (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,1
10224,34138,The Inner Circle (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
10225,34143,Dark Water (2005),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.7491961414791,3
10226,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.65682656826568,3
10227,34150,Fantastic Four (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.90058401911335,7
10228,34153,Murderball (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.81769722814499,6
10229,34155,Saraband (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.70723684210526,3
10230,34158,Julie Johnson (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
10231,34162,Wedding Crashers (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.53431510710259,1
10232,34164,Happy Endings (2005),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.38653846153846,1
10233,34170,C.H.O.M.P.S. (1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.06666666666667,7
10234,34177,"Hindenburg, The (1975)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.79838709677419,3
10235,34185,Staying Together (1989),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.11111111111111,1
10236,34189,Twin Sitters (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.875,3
10237,34193,Conflict (1945),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.5,2
10238,34198,Russian Dolls (Les poupées russes) (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.54115226337449,1
10239,34206,Crippled Masters (Tian can di que) (1979),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,3
10240,34214,"Generale Della Rovere, Il (1959)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.42857142857143,3
10241,34216,Rick (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,1
10242,34224,No Blade of Grass (1970),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.75,7
10243,34226,"Time to Love and a Time to Die, A (1958)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.33333333333333,9
10244,34229,"Big Sky, The (1952)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.40625,3
10245,34231,Fighter in the Wind (2004),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.25,3
10246,34234,Pornography (Pornografia) (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,9
10247,34238,Symmetry (Symetria) (2003),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.56521739130435,3
10248,34240,"Karol: A Man Who Became Pope (Karol, un uomo diventato Papa) (Karol. Czlowiek, który zostal papiezem) (2005)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
10249,34246,Family Resemblances (Un air de famille) (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79545454545455,1
10250,34271,Hustle & Flow (2005),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.62313432835821,3
10251,34292,Hardware (1990),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.94230769230769,7
10252,34299,"Appaloosa, The (1966)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.64285714285714,3
10253,34306,Journey Into Fear (1943),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.03571428571429,2
10254,34312,"Calcium Kid, The (2004)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,1
10255,34314,Funny Ha Ha (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.27027027027027,1
10256,34319,"Island, The (2005)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.40404991758889,7
10257,34321,Bad News Bears (2005),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82209302325581,10
10258,34323,"Devil's Rejects, The (2005)",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.27987012987013,3
10259,34326,Last Days (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.99555555555556,3
10260,34330,November (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.83035714285714,5
10261,34332,Sky High (2005),0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23366013071895,10
10262,34334,Stealth (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5323275862069,7
10263,34336,Must Love Dogs (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.99281984334204,1
10264,34338,"Aristocrats, The (2005)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.31000781860829,6
10265,34353,Twice in a Lifetime (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.11538461538462,3
10266,34359,Georgy Girl (1966),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46153846153846,1
10267,34364,This Is My Life (1992),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4,1
10268,34369,"Music Lovers, The (1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,3
10269,34371,Kiss and Make-Up (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.5,8
10270,34373,Killer Condom (Kondom des Grauens) (1996),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.66666666666667,7
10271,34375,"Touch of Spice, A (Politiki kouzina) (2003)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.53125,1
10272,34378,Dust Devil (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.875,5
10273,34386,Phone (Pon) (2002),0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,3.125,5
10274,34397,"Order, The (2001)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.75,3
10275,34405,Serenity (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.99326075686884,7
